FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
4.762635937500000000e+04,3.438700000000000000e+04,9.076806250000000000e+04,1.448033984375000000e+04,1.403500000000000000e+04,6.761550000000000000e+04,4.239800109863281250e+02,6.472200195312500000e+03,1.549400024414062571e+01
8.035103125000000000e+04,5.849100000000000000e+04,9.002898437500000000e+04,2.808231054687500000e+04,2.499100000000000000e+04,7.364260937500000000e+04,4.919200134277343750e+02,8.952059570312500000e+03,1.549500000000000099e+01
1.335180156250000000e+05,8.598700000000000000e+04,1.017623281250000000e+05,4.374807031250000000e+04,3.913900000000000000e+04,7.325363281250000000e+04,7.206799926757812500e+02,9.047280273437500000e+03,1.549699951171874979e+01
1.252641093750000000e+05,6.888200000000000000e+04,1.191793046875000000e+05,6.292869140625000000e+04,4.799400000000000000e+04,8.592938281250000000e+04,1.027700073242187500e+03,1.470666015625000000e+04,1.549699951171874979e+01
7.953851562500000000e+04,5.259500000000000000e+04,9.910896875000000000e+04,2.898620898437500000e+04,2.746700000000000000e+04,6.916082031250000000e+04,3.887200012207031250e+02,5.949870117187500000e+03,1.549900024414062472e+01
9.551014062500000000e+04,5.788600000000000000e+04,1.081324062500000000e+05,5.836226953125000000e+04,4.489400000000000000e+04,8.519689843750000000e+04,1.047479980468750000e+03,1.388694042968750000e+04,1.550000000000000000e+01
1.219499843750000000e+05,7.452200000000000000e+04,1.072450312500000000e+05,6.276516015625000000e+04,5.179000000000000000e+04,7.942416406250000000e+04,6.699400024414062500e+02,1.052387988281250000e+04,1.550000000000000000e+01
7.157923437500000000e+04,4.528700000000000000e+04,1.035841796875000000e+05,5.947523828125000000e+04,5.209500000000000000e+04,7.482040625000000000e+04,5.994199829101562500e+02,9.026580078125000000e+03,1.550199951171875057e+01
8.394271093750000000e+04,5.670200000000000000e+04,9.702073437500000000e+04,3.082023046875000000e+04,2.848700000000000000e+04,7.090374218750000000e+04,5.125599975585937500e+02,8.036430175781250000e+03,1.550300048828125021e+01
1.180587890625000000e+05,6.708600000000000000e+04,1.153310859375000000e+05,1.184467812500000000e+05,7.845500000000000000e+04,9.894243750000000000e+04,1.457700073242187500e+03,1.929033007812500000e+04,1.550300048828125021e+01
1.142792343750000000e+05,6.801800000000000000e+04,1.101091484375000000e+05,4.294628906250000000e+04,3.697000000000000000e+04,7.613005468750000000e+04,7.576600341796875000e+02,1.588517968750000000e+04,1.550599975585937607e+01
1.179843750000000000e+05,7.786100000000000000e+04,9.930805468750000000e+04,3.862412890625000000e+04,3.482200000000000000e+04,7.269171875000000000e+04,6.742399902343750000e+02,1.436028027343750000e+04,1.550999999999999979e+01
1.429614375000000000e+05,8.639000000000000000e+04,1.084514453125000000e+05,5.223714062500000000e+04,4.595800000000000000e+04,7.449004687500000000e+04,9.038599853515625000e+02,9.875969726562500000e+03,1.551199951171875036e+01
1.162470937500000000e+05,6.882600000000000000e+04,1.106902890625000000e+05,5.018439062500000000e+04,4.359100000000000000e+04,7.544870312500000000e+04,6.948800048828125000e+02,8.547030273437500000e+03,1.552099975585937486e+01
1.032913046875000000e+05,6.810700000000000000e+04,9.939211718750000000e+04,2.737160937500000000e+04,2.452300000000000000e+04,7.314871093750000000e+04,7.903400268554687500e+02,1.393179003906250000e+04,1.552300048828124979e+01
1.197314140625000000e+05,8.187000000000000000e+04,9.584363281250000000e+04,6.185298046875000000e+04,4.794300000000000000e+04,8.455034375000000000e+04,1.164440063476562500e+03,1.964913085937500000e+04,1.552500000000000036e+01
1.051389921875000000e+05,6.695900000000000000e+04,1.029046093750000000e+05,3.358367968750000000e+04,3.046600000000000000e+04,7.224250000000000000e+04,5.202999877929687500e+02,8.478030273437500000e+03,1.552599975585937564e+01
8.789367968750000000e+04,5.698100000000000000e+04,1.010898437500000000e+05,3.142742968750000000e+04,2.925400000000000000e+04,7.040500781250000000e+04,6.071600341796875000e+02,7.970879882812500000e+03,1.552599975585937564e+01
8.020767968750000000e+04,5.054200000000000000e+04,1.040024218750000000e+05,6.756893750000000000e+04,5.887100000000000000e+04,7.521866406250000000e+04,5.211600341796875000e+02,5.751839843750000000e+03,1.552699951171875092e+01
9.285785937500000000e+04,5.351500000000000000e+04,1.137164062500000000e+05,1.012305859375000000e+05,8.479000000000000000e+04,7.824328125000000000e+04,7.929199829101562500e+02,9.164580078125000000e+03,1.552699951171875092e+01
1.312494375000000000e+05,8.251500000000000000e+04,1.042424218750000000e+05,4.572905859375000000e+04,4.159900000000000000e+04,7.204258593750000000e+04,9.804000091552734375e+01,5.589000244140625000e+02,1.552800048828125057e+01
8.317350000000000000e+04,5.356600000000000000e+04,1.017596796875000000e+05,3.767676171875000000e+04,3.384300000000000000e+04,7.295997656250000000e+04,3.190599975585937500e+02,5.161200195312500000e+03,1.552900024414062585e+01
1.048632734375000000e+05,6.466700000000000000e+04,1.062724375000000000e+05,5.158371093750000000e+04,4.498200000000000000e+04,7.515428125000000000e+04,6.785400390625000000e+02,9.879419921875000000e+03,1.553500000000000014e+01
7.786467187500000000e+04,4.778300000000000000e+04,1.067940312500000000e+05,3.422055078125000000e+04,3.048700000000000000e+04,7.356178906250000000e+04,7.318599853515625000e+02,1.035413964843750000e+04,1.553500000000000014e+01
1.276217656250000000e+05,8.242300000000000000e+04,1.014743437500000000e+05,4.683375000000000000e+04,3.829900000000000000e+04,8.014038281250000000e+04,1.307200073242187500e+03,1.859688085937500000e+04,1.553599975585937543e+01
1.147349062500000000e+05,7.354600000000000000e+04,1.022389609375000000e+05,3.610494140625000000e+04,3.259900000000000000e+04,7.258424218750000000e+04,6.707999877929687500e+02,1.013541015625000000e+04,1.553699951171875071e+01
1.037445312500000000e+05,6.515100000000000000e+04,1.043576015625000000e+05,3.378171093750000000e+04,2.912200000000000000e+04,7.602219531250000000e+04,9.064400024414062500e+02,1.336116015625000000e+04,1.554000000000000092e+01
1.230504218750000000e+05,7.886600000000000000e+04,1.022523281250000000e+05,4.589121093750000000e+04,3.868600000000000000e+04,7.774199218750000000e+04,7.955000000000000000e+02,1.096409960937500000e+04,1.554000000000000092e+01
1.439313281250000000e+05,8.403500000000000000e+04,1.122470781250000000e+05,5.682978125000000000e+04,4.806300000000000000e+04,7.748989062500000000e+04,1.131760009765625000e+03,1.680218945312500000e+04,1.554099975585937621e+01
8.888553906250000000e+04,5.575800000000000000e+04,1.044729531250000000e+05,4.488242968750000000e+04,3.989500000000000000e+04,7.372891406250000000e+04,5.564199829101562500e+02,8.422139648437500000e+03,1.554199951171874972e+01
9.293045312500000000e+04,7.146200000000000000e+04,8.522417187500000000e+04,2.350967968750000000e+04,2.238600000000000000e+04,6.882562500000000000e+04,7.886199951171875000e+02,1.176587988281250000e+04,1.554699951171875050e+01
8.805716406250000000e+04,5.191700000000000000e+04,1.111565546875000000e+05,7.393832812500000000e+04,6.034900000000000000e+04,8.029333593750000000e+04,1.606479980468750000e+03,2.421072070312500000e+04,1.555000000000000071e+01
1.107290312500000000e+05,7.366300000000000000e+04,9.851264843750000000e+04,4.138551171875000000e+04,3.861000000000000000e+04,7.024711718750000000e+04,6.751000366210937500e+02,7.178069824218750000e+03,1.555000000000000071e+01
1.083604062500000000e+05,6.965600000000000000e+04,1.019511328125000000e+05,3.738282031250000000e+04,3.353200000000000000e+04,7.306216406250000000e+04,9.116000366210937500e+02,1.150299023437500000e+04,1.555499999999999972e+01
8.515173437500000000e+04,5.300200000000000000e+04,1.052885625000000000e+05,3.218228906250000000e+04,2.761400000000000000e+04,7.637787500000000000e+04,6.484400024414062500e+02,1.022649023437500000e+04,1.555599975585937500e+01
9.131944531250000000e+04,5.864100000000000000e+04,1.020567812500000000e+05,3.609666015625000000e+04,3.180900000000000000e+04,7.436985156250000000e+04,1.530800018310546875e+02,1.527660034179687500e+03,1.556199951171875107e+01
9.745664843750000000e+04,6.252300000000000000e+04,1.021531093750000000e+05,3.767814062500000000e+04,3.505100000000000000e+04,7.044805468750000000e+04,3.061600036621093750e+02,7.122180175781250000e+03,1.556599975585937479e+01
1.094315625000000000e+05,7.158300000000000000e+04,1.001873046875000000e+05,4.099496875000000000e+04,3.755400000000000000e+04,7.154088281250000000e+04,7.103599853515625000e+02,9.354330078125000000e+03,1.556800048828124972e+01
1.030466953125000000e+05,6.153400000000000000e+04,1.097485703125000000e+05,4.158216015625000000e+04,3.461500000000000000e+04,7.872681250000000000e+04,1.074140014648437500e+03,1.468320019531250000e+04,1.556800048828124972e+01
