,1,1,2,3,5,6,7,8,9,10,11,12,13,1 2,1 3,1 5,1 6,1 7,1 8,1 9,1 10,1 11,1 12,1 13,2 3,2 5,2 6,2 7,2 8,2 9,2 10,2 11,2 12,2 13,3 5,3 6,3 7,3 8,3 9,3 10,3 11,3 12,3 13,5 6,5 7,5 8,5 9,5 10,5 11,5 12,5 13,6 7,6 8,6 9,6 10,6 11,6 12,6 13,7 8,7 9,7 10,7 11,7 12,7 13,8 9,8 10,8 11,8 12,8 13,9 10,9 11,9 12,9 13,10 11,10 12,10 13,11 12,11 13,12 13
3 9,3.626658084723011e-08,-5.802555189768803e-08,4.941202451451384e-08,4.86395971343371e-08,2.696764918984944e-08,3.571616128457606e-08,1.3611456291517058e-08,-1.5735044484541365e-08,7.79505238887328e-08,2.0646864377318806e-08,9.17938960953999e-08,1.3771237507361473e-07,-2.3933918077928713e-08,-4.706579912379947e-08,-1.950048453622131e-09,-1.8137442024230222e-08,3.822284743380527e-08,-9.933020215758371e-08,2.0257716844008633e-08,8.533931068779803e-09,3.95069786347134e-10,-4.7658349844424004e-08,-2.531048742669322e-08,-9.456656746447926e-09,-9.754833143565993e-08,1.7623254468281755e-08,1.8223430563058357e-08,1.7558613304953074e-08,-2.1963662413415482e-08,-1.1623432171429267e-07,-9.729945279523924e-09,1.056401867998908e-09,8.397067611433021e-09,-6.336538830657017e-08,-6.262028409998631e-08,-1.4988149274146928e-08,-3.728875039844694e-08,-1.1548417158367583e-07,1.2349732641335679e-05,4.2560288553282223e-08,-1.1223618544723151e-07,4.1065605792069755e-08,-1.981250947298954e-08,-4.604792291115891e-08,-3.787900630419475e-08,-6.723618595225238e-08,1.3106866755984037e-07,8.349304520005429e-08,-3.1439837207140973e-09,2.9508702692931245e-08,2.359594234974917e-09,-8.289657267375967e-08,4.588019561776615e-08,2.8675235941085665e-09,-9.570096069323639e-08,1.7251110029861834e-08,-5.068976601852347e-08,-5.869958416091956e-09,5.7363959746995015e-08,-4.2000430891535916e-08,-1.1486500411581718e-07,1.1695803699439494e-08,-3.866271883558966e-09,9.871070783154352e-09,-2.8794092132786535e-08,4.47338646388259e-08,-2.1346643734754634e-09,-7.647088655551435e-08,1.1798695130694677e-07,1.9946254098824006e-08,5.372391339062256e-08,-2.776155672092019e-09,-2.8515918652389066e-08,-3.23591303690878e-08,-3.60069563133813e-08,-6.011430448849002e-08,5.234750865156623e-09,2.985832554941191e-08,7.35478963265392e-08
3 10,2.1268642838673902e-08,-1.0186817976266488e-09,-6.145432813733355e-09,-4.2768655161081126e-08,-3.5934869151571614e-08,-5.249907718448324e-08,5.877307906026039e-08,-6.49038438709173e-09,2.1871566111303874e-08,7.956453578883659e-08,1.8737276166800325e-08,4.1335813730392266e-08,3.333771183034061e-08,1.3384481452139974e-07,-3.288831514883006e-08,2.893060025188156e-08,1.3897136113517028e-07,8.128957669520616e-08,2.5433107530914075e-08,1.49609249981242e-09,7.226884250340232e-09,4.1585283311699395e-08,-2.4149004818889495e-08,8.525749599347749e-11,-9.111992986155685e-08,-3.0452722541005958e-09,-4.62487087994911e-08,4.662603649152458e-08,-8.76593712231481e-09,-9.979259393198868e-09,-1.1798607918264348e-07,4.546641112330662e-08,-1.3064618537952812e-07,-4.600828319111377e-08,-2.4609935505945477e-08,-3.107290817270719e-08,5.163704559788976e-08,-1.4576700602609337e-08,4.2560288553282223e-08,1.2351521760823614e-05,1.7003836144482144e-08,-6.997914438078696e-08,1.0456222276081274e-09,1.4123791386397338e-08,-3.172695126767253e-08,-1.9856196477043194e-08,8.17871298726279e-08,1.3204988285191415e-07,1.2406659641166287e-07,-5.73071585713766e-08,7.197459313364627e-08,-2.7148719509994597e-08,3.963886156278146e-08,-9.593805394138628e-08,1.89406336734138e-09,1.5587123339475508e-08,9.816027338296751e-08,-3.805497122481936e-08,2.250657421863738e-08,-1.1240323348954038e-07,-3.985172483924028e-08,-2.198396253032516e-08,-4.059313599479362e-08,5.910283174404452e-08,4.9046291200393064e-08,-2.9482718553306018e-08,-1.0075974249476548e-07,3.707887117876522e-08,1.9684304445457354e-08,4.1226916671737224e-08,-3.3877291138574064e-08,-3.741475072172149e-08,-5.867325538632993e-08,5.409920214796655e-08,-6.485198281549692e-09,-2.2298815687075673e-08,-6.816891288731931e-08,6.390734013376375e-08,8.036545346722204e-08
3 11,5.450103887214294e-08,2.2635241779374918e-08,7.528714708108883e-08,-2.1255573423648776e-07,-8.14972098876866e-08,-8.478526188488338e-08,4.342796047938905e-08,-1.3363355800034544e-08,9.478653174994289e-08,1.8518050664388944e-08,7.531439462229367e-08,7.124681289566264e-08,-7.884016668897632e-08,9.415089760416256e-08,-5.68872619316122e-08,-6.403226637239986e-08,-1.141760147357905e-08,2.195805568325923e-08,6.471270422890239e-08,-4.8305561683631145e-08,4.221181088591213e-08,9.513685430854905e-10,-1.0501311870295348e-07,7.3809916077696064e-09,2.1948463865404534e-08,-1.4789481817664204e-07,-1.825325468954385e-08,-7.403860548643652e-08,4.676641258180402e-08,4.172733692974691e-10,4.3725912993878876e-08,-1.3339064512428137e-07,-1.4561780915343983e-07,1.3070978191918948e-08,2.9197460161644183e-07,-9.479325704400914e-10,1.551665001722929e-07,2.207499659313091e-08,-1.1223618544723151e-07,1.7003836144482144e-08,1.23678593722175e-05,1.3932522349786034e-07,6.796564992628437e-09,1.2840507116778398e-08,-1.3150380100215247e-07,5.257783286020722e-08,-2.3763042386351863e-10,1.26781275959217e-07,1.32576178739693e-07,-1.725444045274397e-08,-4.502389151282046e-08,1.0741856994080335e-07,-9.113373044591313e-10,1.4389012647561821e-08,1.426233873210065e-08,1.098173702120189e-08,-6.691594339970165e-08,1.793009165510905e-08,-4.1436020098394525e-08,1.5081890723813983e-08,-1.980805699617745e-08,-4.94017422842484e-08,-1.4274617569870853e-07,-1.086107658974421e-07,-5.278513797205814e-09,-1.0232669134803797e-07,-2.6986283450403948e-08,-1.6600502311679307e-08,-1.5963418444768216e-09,-3.203274190894461e-08,3.863309486085535e-08,6.999965322641564e-09,2.951515598883228e-08,2.3723481080691622e-08,-6.477006602878205e-08,6.621420121194376e-08,-9.66767258598301e-09,-2.8773103791186757e-08,-9.956285297057436e-09
3 12,-8.863228578294711e-09,-3.855239215346573e-08,7.796937502506396e-08,-1.1033991936766096e-07,-5.186844670926423e-08,7.560728968331514e-08,-5.6327117224063064e-08,-6.756368950027286e-09,1.3954515863632954e-07,3.997581629326804e-08,7.201209587964631e-08,7.813275050426817e-08,-9.845291846784009e-09,4.30745268357945e-08,-4.2230707411451646e-08,-8.36612429206447e-08,-5.659375593903599e-09,2.830337369830655e-08,9.651618561422487e-08,-2.7192693972258704e-08,-2.216560653582595e-08,-1.0674311978760175e-07,5.887123183871736e-09,2.6903127488432857e-08,-7.802943751653194e-08,3.179637751235091e-09,2.460172157307962e-08,-7.436652317408246e-08,-3.3062071384179874e-08,5.7311662855057064e-09,-1.341888948466062e-07,-1.4702840049075065e-07,-1.1908034192678748e-07,1.8557344183447407e-08,-1.8619208558025256e-08,-7.516257743078453e-08,-2.6334438111532362e-08,-4.830289597083669e-08,4.1065605792069755e-08,-6.997914438078696e-08,1.3932522349786034e-07,1.2357723826394627e-05,7.856357428856025e-08,-2.7455154417187135e-08,-1.163969087236767e-07,1.2622943061066608e-07,3.014365607877903e-08,-5.112022352050007e-08,-1.634015276122573e-08,1.3542145174368987e-07,-5.988771142646466e-09,6.816027393421227e-08,7.118501398996393e-08,-5.724598767289725e-08,9.64283149393511e-08,-6.536936029468938e-08,-2.7341921610989683e-09,-2.7611020737402867e-08,3.623671590667979e-08,-3.330725617728501e-09,-4.461887990950376e-08,-1.461524640945326e-07,-4.10262506301399e-08,-2.271621337110697e-08,-7.607214101042157e-08,3.259188083595716e-08,-1.8107239442261734e-08,-2.850361928243283e-08,3.3660199392427756e-08,-3.941590482672017e-08,7.957413947130257e-09,3.9125170679534315e-08,7.687347705480899e-08,-6.513551077693098e-08,2.2181141816441016e-08,8.287829370668786e-08,5.8955994935370066e-08,-6.711980431025713e-09,-2.606947429465821e-08
3 13,-2.935829279361362e-08,-8.385496690877835e-08,1.4812258903250847e-08,-2.1947154110512624e-08,1.2443466589727955e-08,-4.518265663981744e-08,-5.2733748802936875e-08,3.814194099910588e-08,-2.2959075157840948e-08,3.050687112888854e-08,-7.877813501893859e-08,-5.454798651514195e-09,8.033961753959942e-08,-1.966620615857425e-08,-2.5274591539421016e-08,3.411305767754107e-08,2.8147605154734974e-08,5.990979483120347e-08,-1.490536169620053e-08,-7.399092303674414e-09,-7.761660441339227e-10,7.568125359150148e-09,2.4347867035682627e-08,8.704117014782315e-09,4.597829202176703e-08,-5.138523508532998e-08,7.332832342845448e-08,-5.135704387605219e-08,-5.477733818009562e-08,-6.386190587353562e-08,-4.7524121586679654e-08,1.30683051386203e-08,1.7386568078262883e-08,-1.1886539267652244e-07,3.281357710472998e-08,9.602295539806072e-09,-4.58964019011834e-08,-1.92881255053766e-09,-1.981250947298954e-08,1.0456222276081274e-09,6.796564992628437e-09,7.856357428856025e-08,1.2345245270971122e-05,-7.259701024242362e-08,-3.0333966924921843e-08,1.2652197872113078e-08,1.4329112666660852e-09,7.391445634328645e-08,-4.116842870872286e-08,-7.310408615058728e-09,1.3047651584237898e-07,-3.437987885625007e-08,-1.8010609845897138e-08,-8.377875980988183e-09,-3.925284375574143e-08,1.748514850921262e-08,-2.5023690065157665e-08,3.72532969111969e-09,8.16916254862683e-08,1.1132113503766709e-08,6.070175423082514e-08,-1.0813568685743866e-07,-2.1304013143390632e-08,-3.725878047292637e-08,1.1909499636836844e-07,1.9967210935831957e-08,1.9214269727142396e-10,3.350260466426091e-08,-2.618934442142029e-08,-5.6090051324172996e-08,2.6346691250601714e-08,7.120147363546029e-08,4.291807313551658e-08,6.259914118136229e-08,8.11294324046544e-08,2.1869054794508407e-08,-8.497640973850277e-09,5.327827698759612e-08,-6.089078003358187e-09
5 6,-1.1065156048735854e-08,-7.706558192246443e-09,2.2161090187483316e-08,1.5899401619562793e-08,-6.439195894790538e-08,-9.284363588535519e-08,2.1386860499094745e-08,-3.745406665153967e-08,-2.4213790045986406e-09,7.247014216611516e-08,4.9849199313948413e-08,2.2411095943244076e-08,-2.8430166152102345e-08,1.1681630819210898e-07,2.3317977610221213e-08,-3.4868643133431004e-08,2.4410286348377094e-08,-8.971838663584772e-08,-3.804883508084787e-09,3.698909585883434e-09,-2.855748654379966e-10,4.416498418496212e-08,-1.3850775985068315e-08,7.420114635698528e-08,-1.8421669598630204e-08,6.379921358988953e-09,3.4040827452616914e-08,-1.227179819225227e-09,-2.6756839530945332e-08,-9.309101340559687e-08,-6.441223407561807e-09,3.370525837857456e-08,-1.15376276079133e-07,1.0964105301231449e-08,8.049195446136418e-09,1.3197013760931117e-07,1.4720511820683264e-07,-5.916439206665337e-08,-4.604792291115891e-08,1.4123791386397338e-08,1.2840507116778398e-08,-2.7455154417187135e-08,-7.259701024242362e-08,1.235802877972095e-05,9.285985747983406e-08,-2.1903152498427493e-09,-9.315935094855133e-09,-2.9563655857515187e-08,4.3545458455205247e-10,-7.844501097121131e-08,2.476294431696223e-09,1.023480177359917e-07,3.403883723309545e-08,-6.438952859595158e-08,-2.703296393682221e-08,2.890317988949186e-07,-2.2909922000581044e-08,3.0738469815648114e-08,-9.257889348946869e-08,7.865910932563028e-08,3.2129723020905036e-08,1.938138362502185e-08,4.3115913877456686e-08,-5.547131092803253e-08,-1.3103305998254412e-07,-7.305285494377222e-09,-1.699714038845555e-08,1.4479470414801533e-08,-1.1821852735434746e-08,-1.1709033305219334e-08,1.2024310291702519e-07,1.1987922263062788e-07,7.879600265428269e-08,3.1711867554752384e-08,5.662685529038691e-08,7.577438200112584e-08,-8.051510632378961e-08,-9.605231356545272e-08,1.9299674524085693e-09
5 7,1.0581617086479195e-07,9.976909028343388e-09,7.28460787818745e-08,8.328648926417716e-08,-3.804145022524907e-08,2.7637320656770346e-08,-9.154508850927406e-08,1.8790362353561463e-08,-7.518840347752862e-08,2.3115057067586295e-08,-9.11362608862652e-08,-7.140231404478423e-08,-7.51114479616123e-09,-6.288782987077855e-08,-5.867450650226124e-08,1.2609880005005195e-08,-8.910502768137728e-08,2.216609462150308e-08,3.467649399937317e-08,-2.7822443448200494e-08,-7.708600031379589e-09,2.8991205745733495e-08,2.5755256496673293e-08,2.37568633145019e-08,-3.3643164823559e-08,1.4249375306359013e-08,-5.4390931128677695e-09,3.030810306634261e-08,-7.894889415808555e-09,8.647662719892123e-09,-9.057189475444046e-09,-1.0881361617318521e-07,-5.518706636268495e-08,-3.0910185389256307e-08,-4.089236572662374e-08,1.4230562311950593e-07,1.3199210823649557e-07,7.273369665012628e-11,-3.787900630419475e-08,-3.172695126767253e-08,-1.3150380100215247e-07,-1.163969087236767e-07,-3.0333966924921843e-08,9.285985747983406e-08,1.2359782938638458e-05,3.3460130177306336e-09,-3.562843233828698e-08,4.978843555117742e-08,1.5557260155370797e-07,-2.4219346531853478e-08,-4.591566638673112e-08,-1.30553096506164e-08,-9.389418593611126e-08,8.176358978587863e-08,3.2221603828243796e-08,1.8113877606634187e-08,4.734600029120146e-08,-5.465224119116419e-08,3.125087717590076e-08,-5.727134122392346e-08,-2.487990295845324e-08,2.936968586607467e-07,-1.582700910891736e-08,3.155418290244287e-08,5.63840514195862e-09,1.1025642502752301e-07,-1.9425387554828667e-08,1.2560062620084069e-08,1.3790136727541334e-07,-2.81192244631031e-08,6.564179452937654e-09,1.1027371114544425e-07,-3.427899471030813e-08,-4.8360577245556075e-08,-2.97904083897661e-08,-1.2623130281147983e-08,1.3878082368368906e-08,-3.6704669395406905e-08,4.054083429507302e-08
5 8,3.7862371359000007e-08,-1.3075787665129464e-08,-3.294047318339731e-08,-9.649755369536352e-08,-7.796722056139392e-08,-3.834008849835631e-08,2.0954938461160098e-08,-9.07148883106106e-08,1.1981423577994906e-08,-8.99265229063473e-09,-3.709932930914756e-08,-1.915665301487455e-08,-7.632827038395663e-08,2.273056002119731e-08,4.564265194243489e-08,-3.919276978019179e-08,-4.901599288433724e-09,3.591929670218751e-08,2.4597323098593387e-08,1.2046245296194772e-07,-3.803192613558023e-09,-1.5828120919018452e-08,6.325753764501654e-08,7.92230164031334e-08,-8.085670074321354e-08,7.067115354018745e-08,-2.4249490263319304e-08,-8.663207083266132e-09,3.206038971961868e-08,-6.14162799560732e-08,-1.6919504990676476e-08,-1.6542219078204898e-08,-4.4738628455564126e-08,-6.096247131550406e-09,-2.4913638075521167e-08,-5.87964740210353e-08,-1.3070191066003765e-09,1.3227859804556237e-07,-6.723618595225238e-08,-1.9856196477043194e-08,5.257783286020722e-08,1.2622943061066608e-07,1.2652197872113078e-08,-2.1903152498427493e-09,3.3460130177306336e-09,1.2356902163644374e-05,-1.1625798614171233e-07,-1.3791620516260973e-08,2.2657727526029016e-08,-4.603226848712834e-08,2.684615725948523e-10,-9.181846782875454e-08,-1.16241325401673e-08,-1.3132044006813636e-07,-4.800183118247155e-09,-1.532731171782546e-08,1.3718463024988863e-08,-1.3498989344823204e-08,1.0215306998246113e-07,5.122661308504659e-09,1.0707495142847619e-07,-2.3890105351649782e-08,1.0293194556343883e-08,1.3846176530232592e-07,-6.291547872100037e-08,-2.5304149590754544e-08,2.859674593005604e-07,-1.809131038469448e-08,3.336296904423712e-08,-2.5478964017098992e-08,-4.412553174990341e-08,-9.431931463851128e-08,-6.6066002954372254e-09,-2.7787695514182922e-08,-5.983033730194721e-09,5.2009596428595605e-08,1.035743193405079e-07,4.9683311038289945e-08,1.4607506618021178e-08
5 9,-6.442236241424764e-08,1.0992061570892402e-07,3.9286377658218626e-08,2.8802166575376665e-08,4.953125751729547e-08,-1.4279949289664456e-10,-7.558560534940045e-08,1.1169614222422413e-08,-9.209981320451664e-08,-4.780223866027515e-08,-6.303967741392785e-09,-5.3157228197499844e-08,-3.291419450361608e-08,4.1428937251633004e-08,-2.187650717571156e-08,-4.352820845941877e-09,5.410815783631119e-09,-3.0699901017961613e-08,1.250501012329057e-07,2.0782399358216356e-08,1.5947823525393144e-08,-4.740272671745602e-08,-1.4522422905566578e-07,3.7631225489938756e-08,7.726688847269046e-09,-1.0360236747289291e-07,-9.411777961123744e-08,6.765005013181647e-09,-6.072518967377115e-08,3.704976679361149e-08,-1.0534700118256247e-08,-1.4887272725167147e-09,8.232440663643976e-08,-2.2412957952046123e-08,4.00363892650101e-08,-4.5011567629236825e-08,-3.617377221401187e-08,-6.82535990208866e-08,1.3106866755984037e-07,8.17871298726279e-08,-2.3763042386351863e-10,3.014365607877903e-08,1.4329112666660852e-09,-9.315935094855133e-09,-3.562843233828698e-08,-1.1625798614171233e-07,1.2361345362551228e-05,4.846951605335364e-08,-1.1688749835480443e-07,4.583045625513191e-08,-1.856046532405348e-08,8.326778117320598e-08,-1.3215596949239862e-07,-1.2712159715578457e-08,-6.875481248756558e-09,1.2104994124212748e-07,1.203434125450916e-07,7.910375303156191e-08,3.0709066837950077e-09,1.082395831970149e-07,-2.7264096873003804e-08,5.467145952073864e-09,1.112074384969847e-07,-3.1156585942772905e-08,3.365039921806442e-08,-2.2731232253506444e-08,-4.3955479520036456e-08,-9.433341458492965e-08,-8.818962440811469e-09,-2.6361651306604995e-08,2.916421819304472e-07,-2.2537376934018876e-08,3.0182339443585176e-08,1.269717253328349e-07,5.08009748165464e-08,-2.9914507441551544e-08,8.54365039113643e-08,-7.447163767341783e-09,2.5002761619143996e-08
5 10,-2.484978860457551e-08,9.281545315400547e-09,8.34061220761978e-08,-3.521644047833599e-08,-3.7740993780791213e-08,7.03019926836965e-08,2.5062688699590062e-08,-1.2146798017414916e-08,-4.149054752154268e-08,-9.142639404061326e-08,-2.3160359851147982e-10,-4.660733180793695e-08,-5.254935359394241e-08,7.999643123573131e-09,2.582387250022441e-08,-3.670003433881245e-08,1.8427740896500638e-09,-9.101590303860008e-09,-1.2199946578855025e-09,2.002324129395852e-08,2.5878108380446244e-08,-3.6517357111438566e-08,-3.258209693333733e-08,-2.928758240110762e-08,-7.126544615940699e-09,-9.46050212712965e-08,-6.711393456227174e-09,-9.367674501510766e-09,-1.3773148280616675e-08,-1.2361649457549535e-08,3.516042147323299e-08,-3.447147848094431e-08,-6.218011044230877e-08,2.357650543651801e-08,2.7802579580781368e-08,1.3613514324867672e-08,-2.784863566873624e-08,-2.3865633665485595e-08,8.349304520005429e-08,1.3204988285191415e-07,1.26781275959217e-07,-5.112022352050007e-08,7.391445634328645e-08,-2.9563655857515187e-08,4.978843555117742e-08,-1.3791620516260973e-08,4.846951605335364e-08,1.2351475225579375e-05,1.3280992912386524e-08,-7.148892362925083e-08,2.5545971982424523e-09,3.4490830847980406e-08,-7.2575977493203185e-09,-8.284379110918554e-09,-1.2871200462971401e-08,3.1557396219132654e-08,5.629788579874001e-08,7.019779628264741e-08,1.0705834455041926e-07,-2.6193844151290784e-08,9.9291810681364e-08,-4.878010998787192e-08,-3.234503130006663e-08,-1.2587687830537475e-08,-2.290131101868879e-08,3.345656999736013e-08,-2.5680466455450865e-08,-8.034022178271949e-09,5.1611553752133764e-08,-6.26168205677393e-08,1.2037993031434325e-07,4.838340171916849e-08,-2.8255570229633686e-08,2.8751144696555987e-07,-2.1350319039272975e-08,3.122228175397043e-08,-2.3196396181986132e-08,2.6619102587967945e-08,7.488178770045503e-09
5 11,2.922047216063968e-07,1.266436236366773e-08,8.621391528421675e-09,-8.143045720104978e-08,-2.1875270549572253e-07,4.9595402877483164e-08,-9.108481896323038e-08,-3.525918568253125e-08,-4.614244415051842e-09,-6.765353094277616e-10,-1.0065225293888305e-07,-8.194923291838153e-08,-2.249987540634666e-08,5.380203052636344e-08,-6.354539152508849e-08,-5.1981686008712655e-08,4.553419225019645e-08,2.779510030704369e-08,-1.3904595395730492e-08,-4.417461390053761e-08,-3.5619041818033444e-08,2.4041866939034607e-08,6.2591929256178624e-09,-1.87415342834801e-08,-1.499778703792794e-07,1.7259035185371874e-08,3.386717422130508e-08,-1.1183987653292517e-07,-1.540814507631538e-08,1.9437371795493963e-09,-3.358287103562751e-08,2.9371558867297084e-08,-8.497205170857175e-08,7.303113634983075e-08,5.617058184152673e-08,7.960979194821951e-09,-1.2962712619483416e-07,5.683322674685669e-08,-3.1439837207140973e-09,1.2406659641166287e-07,1.32576178739693e-07,-1.634015276122573e-08,-4.116842870872286e-08,4.3545458455205247e-10,1.5557260155370797e-07,2.2657727526029016e-08,-1.1688749835480443e-07,1.3280992912386524e-08,1.2365319301506923e-05,1.3753688475971552e-07,1.0650246682805046e-08,1.5828314513297177e-08,-1.3632974203123203e-08,1.2029373154678315e-07,3.488683851746482e-08,-1.7194109806225917e-08,-7.827163359923276e-08,-9.501618081124432e-08,-1.7436824530005796e-08,6.592236388634338e-09,-5.013223467941687e-08,1.0742413559330147e-07,1.4083593508230738e-08,-3.1079576196549166e-08,-3.8422756546293655e-08,-2.791200882642337e-08,3.707936890658695e-08,1.0658918175014737e-07,5.026776281108498e-08,1.2224225645192566e-07,-6.360577981468257e-08,7.944679245573898e-08,-5.615087976883565e-09,-3.08702823794319e-08,-1.834207059728836e-08,2.933409231748269e-08,-1.2019962669188719e-08,3.546376678545124e-08,4.4357977705876497e-08
5 12,-1.9319319167907998e-08,4.7484137634375616e-08,1.4013686573674965e-07,-4.9375724814727656e-08,-1.1484501249231965e-07,2.5055058913606134e-08,-7.441229925407971e-08,-1.4238250117638398e-08,-5.4900222628799785e-08,-5.3233702940741807e-08,-8.59580411528244e-08,-9.497696831363837e-08,-1.9193643874081867e-08,-6.356586926068314e-09,-8.654521363928691e-08,-3.759481306155412e-08,-1.290479039284019e-08,2.1371826326245793e-08,6.678438929389433e-08,-1.4216944588196105e-07,-3.026850649541508e-08,3.0495029278517543e-09,2.4699012931786166e-08,1.3639036777741087e-08,-1.0394653141088689e-09,-8.673315869681444e-08,-1.1536490328560792e-07,-6.220030568911584e-08,-4.161742783088355e-08,8.279463034157975e-08,-6.167663305902224e-08,-8.620961328196388e-08,3.545978965710354e-08,6.631162031094078e-08,-4.354416829249854e-09,-2.9784644721472235e-08,-1.182460237155311e-07,1.2862739200873082e-07,2.9508702692931245e-08,-5.73071585713766e-08,-1.725444045274397e-08,1.3542145174368987e-07,-7.310408615058728e-09,-7.844501097121131e-08,-2.4219346531853478e-08,-4.603226848712834e-08,4.583045625513191e-08,-7.148892362925083e-08,1.3753688475971552e-07,1.2363371742405323e-05,8.284706641363654e-08,4.679945383722341e-08,1.4928058198298528e-08,1.2036711538826267e-07,5.8124550896374305e-08,-7.927206620511053e-08,-1.3383772534936697e-08,5.5805731613962295e-09,8.190432180663721e-09,1.1460720490669412e-07,-3.5173673784028155e-08,1.3264877265367803e-08,1.0828048676572614e-07,4.11146880122558e-08,-9.266754655421498e-08,-3.9122897569971335e-09,1.0466557083946114e-07,3.677522220736941e-08,1.619860583466475e-08,4.947199093564954e-08,8.091483764903215e-08,-6.297008823260956e-08,2.4100471072595765e-08,-2.4436845920582544e-08,-2.117933525834331e-08,6.178596182225146e-09,2.966081156638464e-07,4.5564048069756914e-08,3.285658735134793e-08
5 13,3.297183380375978e-08,1.0513230917864448e-07,-6.343763766162636e-09,1.3492463655727992e-08,-2.0616545381973305e-08,-2.4338007459281154e-08,-6.566878607230425e-09,-7.553767255439775e-08,-3.2664822508422796e-08,-5.4227384960850806e-08,-2.3151724142468972e-08,-1.881254235329996e-08,-8.890782718622873e-08,-7.0838257286403e-08,3.7225805955645586e-08,-2.6487236153004772e-08,7.457498638175376e-08,2.490563701242407e-08,7.587565011948587e-08,3.789151836413716e-08,-3.1372131214915397e-08,-1.5986373544586246e-08,1.9539261093744906e-08,2.3267200932960628e-08,-5.751078768937823e-08,4.5448510627404935e-08,1.1657447130421704e-08,-2.9984560387827044e-08,-6.3084414885428655e-09,-1.953689569148534e-08,2.4159947118298735e-08,7.58980815785472e-08,6.781544451593478e-08,3.289255427147557e-08,-2.7729280303430663e-08,-7.243031410191878e-08,-3.377019338491812e-08,1.3684130937688239e-08,2.359594234974917e-09,7.197459313364627e-08,-4.502389151282046e-08,-5.988771142646466e-09,1.3047651584237898e-07,2.476294431696223e-09,-4.591566638673112e-08,2.684615725948523e-10,-1.856046532405348e-08,2.5545971982424523e-09,1.0650246682805046e-08,8.284706641363654e-08,1.2351884081973945e-05,-5.487804109195474e-08,-1.4703234186220871e-08,7.780545435606007e-08,7.145331181993418e-08,-9.564026129530367e-08,5.556220842239192e-09,-1.2694688929834296e-08,1.386769503359466e-07,-3.163614565601078e-08,-9.366915950317575e-09,-3.422857817605039e-08,4.493870750154376e-08,1.0264962723325403e-07,-6.691404876352388e-09,5.054994255902993e-08,4.884250504719171e-08,1.6928334132611573e-08,3.350273452165146e-08,-2.4380959372170083e-08,-8.165736535427385e-09,2.220444635271113e-08,-6.288319323999054e-08,2.7847697813835898e-08,8.85970438094625e-09,-2.4532340088460713e-08,4.691741605794121e-08,2.8535811428339594e-07,-2.1982878031580025e-08
6 7,9.404653223287725e-08,6.267522367458605e-08,7.022390271322192e-08,-2.377043395018638e-08,2.5162174056031583e-08,-3.663985160195335e-08,-6.846190328827197e-08,1.4625997548183882e-08,2.3430513627440754e-08,-1.1043286173182281e-07,-2.5680595994181228e-08,-8.141827187566425e-09,2.550002775536215e-08,3.522013745316081e-08,-4.5803002365267325e-09,-9.21424364502834e-08,1.171711453028903e-08,-3.818631369892832e-08,9.761594728277907e-09,-7.285145010445018e-09,6.428951234130784e-08,-1.0526372077676619e-07,-6.682564761213833e-09,-1.9365677626481644e-08,6.656086456454723e-09,-5.8206186309390535e-09,1.6401420088835615e-08,-1.4596178688901958e-09,3.880294716635819e-08,-7.896539665419662e-08,5.669698796819939e-09,-1.0891051023991732e-07,2.8878052382985724e-08,5.3467374387683716e-08,1.4535621033261458e-07,-3.739494803920421e-08,9.135469021876622e-09,-2.142276095437823e-08,-8.289657267375967e-08,-2.7148719509994597e-08,1.0741856994080335e-07,6.816027393421227e-08,-3.437987885625007e-08,1.023480177359917e-07,-1.30553096506164e-08,-9.181846782875454e-08,8.326778117320598e-08,3.4490830847980406e-08,1.5828314513297177e-08,4.679945383722341e-08,-5.487804109195474e-08,1.2350470842912563e-05,7.129332248636951e-09,-3.538378150829915e-08,5.1701766454563983e-08,1.526210790833294e-07,-2.395330318700049e-08,-4.5272581928549366e-08,-3.0636210470045664e-10,-8.36761026805581e-09,-3.2902622394238607e-08,1.4033467203081576e-10,-7.413085645497306e-08,6.153172149956566e-09,-8.415090231591362e-08,-3.701059819451852e-08,-4.1732629783566117e-08,-3.614183787098825e-08,-9.26913502215269e-08,2.128123334018933e-08,1.210499798828843e-07,3.956035614169808e-08,-2.4978796230065186e-08,-1.3565547112222222e-08,-2.3550188284061508e-08,-4.179039511312608e-09,6.989921736559252e-09,-4.1067106516973285e-08,8.467913711876103e-08
